"rt","condition","q","explicit","impasse","grid","mark","ixn","question","graph","datafile","colorClick","gwidth","gheight","relation","block","time_elapsed","subject","study","session","pool","mode","exp_id","sona_id","source","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","hovered","term"
25501,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",192880,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-1,0,2,0,0,"B,F","F ","winter22"
86297,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",279294,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-1,0,1,0,0,"E","3G C C O B B B B B 12 PM12 PMC B F F B E E 7","winter22"
10203,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",289785,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",TRUE,0,1,1,0,0,"I","","winter22"
5500,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",295390,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"Z","","winter22"
12747,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",308246,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
7099,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",315516,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"Z","","winter22"
40778,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",356395,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"B,O","","winter22"
47272,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",403768,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"A","09 AM08 AM001 PM10 AM09 AM08 AM09 AM10 AM11 AM12 PM01 PM02 PM03 PM02 PM01 PM12 PM11 AMA A A G G ","winter22"
36892,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",440779,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"B,F","01 PM12 PM01 PM02 PMX 12 PM12 PMI ","winter22"
27807,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",110060,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"A","11 AM11 AMA A A C A A A A 2","winter22"
9079,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",119242,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"E","2D D D E E F ","winter22"
18367,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",137714,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"Z","C 10 AMC C C Z Z 12 PMZ Z ","winter22"
32982,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",170802,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"U","C A U 5U U F Z O O O ","winter22"
79107,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",250019,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"U","C I I H H 03 PM03 PM01 PMI I I O O 11 AMO O I O O 01 PM02 PMC U U U U F F Z A O O O O O ","winter22"
11935,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",269573,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",TRUE,0,2,2,0,0,"E,G","6","winter22"
22911,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",292594,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
21136,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",313842,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"E","I J ","winter22"
31640,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",345586,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",TRUE,0,1,1,0,0,"I","J I 3","winter22"
32490,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",378179,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"X","F B B B F F B B 02 PMX X X F B B X O ","winter22"
7774,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",386058,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,2,0,0,"B,F","B B ","winter22"
8581,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",394746,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
22492,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",417346,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","Z Z Z Z O F F F X X ","winter22"
20549,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",438002,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,1,0,0,"B","E B B ","winter22"
64123,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",502234,"9XEMK","SGC3A","wi22sona","sona","asynch","2218","32342","limitless-plains",FALSE,-1,0,2,0,0,"E,F","02 PMF F F 02 PMM M M E ","winter22"
51425,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",125329,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-1,0,1,0,0,"A","C C A 2","winter22"
14227,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",139671,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-1,0,1,0,0,"E","4A A A ","winter22"
14788,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",154849,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-1,0,1,0,0,"Z","C 12 PMZ ","winter22"
50671,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",206110,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-1.08333333333333,0,1,1,0,"F,U","Z U A C C A A F F ","winter22"
5200,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",211526,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,0,0,0,0,1,"","","winter22"
9663,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",226905,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
30401,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",257425,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-1,0,2,0,0,"B,F","C F F ","winter22"
64774,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",322343,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-1,0,1,0,0,"E","I B B B 03 PMB M ","winter22"
36414,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",359341,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,0,0,0,0,1,"","J I J J I 3","winter22"
11201,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",370653,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"Z","2F Z ","winter22"
9392,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",380154,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
9352,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",389619,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
9725,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",399452,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,0,0,0,0,1,"","11 AM12 PMZ ","winter22"
9490,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",409051,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,0,0,0,0,1,"","03 PM03 PM","winter22"
7686,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",416854,"91D56","SGC3A","wi22sona","sona","asynch","2218","39427","limitless-plains",FALSE,0,0,0,0,1,"","M ","winter22"
82138,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",207157,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"F","12 PM12 PM11 AM11 AMA 61F F Z F F O C C F F F 02 PM01 PM","winter22"
40809,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",248208,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"K","F D K D D D D D U D K D D K F ","winter22"
11306,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",259598,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"F","U A C C F ","winter22"
7963,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",267649,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"H","O 04 PMH H ","winter22"
13688,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",281420,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"O","3J I O O ","winter22"
11714,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",303018,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,0,2,2,0,0,"E,G","986E G E ","winter22"
28162,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",331267,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,2,0,0,0,"O,X","12111096O X X X X X M M B B B Z 08 AM","winter22"
94325,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",425678,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"G","8E E G B G G O X 6C H O X X D C C G B B G C C C C C C C C G F F O O ","winter22"
51558,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",477531,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,0,1,1,0,0,"I","J E E E E J 5F G B B B B F ","winter22"
9930,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",487543,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"E","O O O F E E ","winter22"
9235,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",496861,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,2,0,0,0,"L,M","01 PM02 PM12 PMM M L ","winter22"
13713,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",510660,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"G","X O F F F G G ","winter22"
15018,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",525780,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","F ","winter22"
12480,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",538394,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,1,0,0,0,"X","C C X X ","winter22"
12457,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",550943,"T8OB0","SGC3A","wi22sona","sona","asynch","2218","42192","limitless-plains",TRUE,1,2,0,0,0,"K,X","","winter22"
32054,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",100286,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",FALSE,-0.0833333333333333,0,0,0,0,"O","11 AMO 11 AMO 08 AM11 AMC O 2","winter22"
57984,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",158371,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",FALSE,-0.0833333333333333,0,0,0,0,"G","D 11 AM10 AM3","winter22"
27666,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",186138,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",TRUE,1,1,0,0,0,"F","I I C C A C C C ","winter22"
12257,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",198487,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"D","","winter22"
101888,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",300469,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"H","A I K K F F U U U Z U F F F F U U Z F F O O I H H ","winter22"
7647,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",313480,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",TRUE,0,2,2,0,0,"E,G","G ","winter22"
15612,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",329185,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",FALSE,-1,0,2,0,0,"B,F","F F F B ","winter22"
48520,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",377803,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",FALSE,-1,0,1,0,0,"E","E G G B E J J J X X E E E M E E I J J ","winter22"
27842,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",405739,"EH3ED","SGC3A","wi22sona","sona","asynch","2218","29937","limitless-plains",TRUE,0,1,1,0,0,"I","J I I I I I I I ","winter22"
