"subject","condition","pretty_condition","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","pretty_mode","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"MHYV3","115","Orth-Grid","summer22","asynch","Female",19,"Cantonese","Third","usa","I tried my best on each question","4","4","5","it was kind of hard to tell where the letter landed on the graph because there were many lines","none",12.1862666666667,"1","chrome","1440","789","online-replication",-0.0903461734344087,9.62724358974359,0.264221073044603,0,0,0,0,-11.5,0,8.32085,38.4039230769231,5.317,128.995,0,10,0,0,3,0,3,0,0,-1,"Orthogonal",15.876,0,-0.5,"?",31.995,0,"Orthogonal",17.11,0,"Orthogonal",24.546,0,-4,3.18326666666667,0,-7.5,5.13758333333333
"MJQ8K","114","Orth-Sparse","winter22","asynch","Male",20,"Korean","Second","United States","I tried my best on each question","3","3","3","","No",6.3628,"1","chrome","1440","726","online-replication",-0.398679506767742,10.9166666666667,-0.0375323206205559,0,0,0,0,-11,0,4.02336666666667,18.5693846153846,4.936,37.518,0,11,0,0,2,0,0,2,0,-1,"Orthogonal",8.412,0,-1,"Orthogonal",37.518,0,"Orthogonal",17.352,0,"blank",29.121,0,-5,1.5426,0,-6,2.48076666666667
"MNF8O","114","Orth-Sparse","winter22","asynch","Male",18,"English","First","United States","I tried my best on most questions","4","2","4","","",13.45265,"2","chrome","1920","929","online-replication",1.08224789915966,3.97380952380952,2.63602941176471,0,0,2,2,-3,0.153846153846154,7.71053333333333,35.5870769230769,7.562,105.269,2,5,2,0,4,2,2,2,1,1,"Triangular",41.336,0,0,"blank",16.039,0,"Orthogonal",42.477,0,"Orthogonal",55.229,2,3,2.2013,0,-6,5.50923333333333
"MTCEB","113","Tri-Sparse","winter22","asynch","Other-Not Listed",21,"Spanish","Third","United States","I tried my best on most questions","2","4","2","","",9.49355,"1","chrome","1287","1087","online-replication",0.483896250808016,7.02724358974359,-0.402445593622064,0,0,1,1,-8.5,0.0769230769230769,5.5073,25.4183076923077,7.865,85.482,1,7,0,0,5,0,5,0,0,-1,"Orthogonal",16.569,1,1,"Triangular",85.482,0,"Orthogonal",20.047,0,"?",29.322,1,-2,2.41008333333333,0,-6.5,3.09721666666667
"MVRRG","115","Orth-Grid","summer22","asynch","Male",20,"Mandarin","Second","China","I tried my best on each question","3","4","4","I was a little struggling with calculating hours at the start then I figured it out that it's a lot easier just by counting blocks in the graph. Just something I found out, not sure if this has anything to do with the study. Good luck anyway.","Nob",26.3461833333333,"2.5","chrome","1440","821","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,14.6888333333333,67.7946153846154,12.942,252.872,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",45.801,0,-1,"Orthogonal",252.872,0,"Orthogonal",47.389,0,"Orthogonal",89.615,0,-5,7.07316666666667,0,-8,7.61566666666667
"MWKLJ","115","Orth-Grid","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on each question","4","2","5","","",14.4241,"1","chrome","1440","789","online-replication",-0.760421931010166,9.57948717948718,-0.527203188967895,0,0,0,0,-10.5,0,9.36785,43.2362307692308,11.766,89.353,0,10,1,0,2,1,2,0,0,-1,"Orthogonal",17.033,0,-0.5,"?",66.167,0,"Orthogonal",79.968,0,"Orthogonal",80.113,0,-2.5,2.50873333333333,0,-8,6.85911666666667
"MWN89","111","Orth-Full","winter22","asynch","Female",21,"English","Fourth","United States of America ","I tried my best on each question","3","3","4","Very interesting study!","No",13.7191333333333,"1","chrome","1440","796","online-replication",-0.586179506767742,8.63508672699849,0.267897543632838,0,0,0,0,-10,0,10.0665333333333,46.4609230769231,9.469,112.425,0,9,1,0,3,1,3,0,0,-1,"Orthogonal",12.142,0,-0.5,"?",51.537,0,"Orthogonal",58.108,0,"Orthogonal",55.983,0,-4,3.45145,0,-6,6.61508333333333
"MXCDO","111","Orth-Full","winter22","asynch","Female",21,"English","Third","United States","I tried my best on each question","2","5","3","Nothing","No",6.78598333333333,"1","chrome","1600","722","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,3.43406666666667,15.8495384615385,7.337,62.205,13,0,0,0,0,0,0,0,1,1,"Triangular",19.433,1,1,"Triangular",17.856,1,"Triangular",18.951,1,"Triangular",11.795,5,5,1.02656666666667,8,8,2.4075
"N1XCQ","114","Orth-Sparse","summer22","asynch","Male",21,"X-Other","Fourth","United States","I tried my best on each question","3","5","3","","depression with adhd and ocd-like symptoms",13.4906,"1.5","chrome","1440","821","online-replication",9.72307692307692,0.614253393665158,7.01831501831502,0,0,10,10,7.5,0.769230769230769,6.7493,31.1506153846154,9.758,88.391,10,2,0,0,1,0,1,0,0,-1,"Orthogonal",88.391,1,1,"Triangular",18.375,1,"Triangular",30.098,1,"Triangular",36.206,4,3,3.18506666666667,6,4.5,3.56423333333333
"N2UK6","111","Orth-Full","fall17","lab-synch","Female",22,"English","Fifth","USA","NULL","NULL","NULL","NULL","NULL","NULL",11.9894333333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.9022,41.0870769230769,6.366,117.3,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",52.247,0,-1,"Orthogonal",117.3,0,"Orthogonal",24.905,0,"Orthogonal",80.04,0,-5,4.54191666666667,0,-8,4.36028333333333
"N3APK","113","Tri-Sparse","winter22","asynch","Female",21,"X-Other","Third","USA","I tried my best on each question","4","3","4","","no",11.5583833333333,"2","chrome","1440","821","online-replication",0.705324822236587,9.29391025641026,-0.664350355526826,0,0,1,1,-9.5,0.0769230769230769,6.93331666666667,31.9999230769231,11.286,61.123,1,9,0,0,3,0,3,0,0,-1,"Orthogonal",27.048,1,1,"Triangular",37.17,0,"Orthogonal",24.621,0,"?",61.123,1,-3,2.82831666666667,0,-6.5,4.105
"N4XCA","115","Orth-Grid","summer22","asynch","Male",22,"English","Fourth","United States","I tried my best on most questions","4","5","3","","",8.86275,"2","chrome","1436","701","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,5.92731666666667,27.3568461538462,9.582,42.263,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",15.472,0,-1,"Orthogonal",41.625,0,"Orthogonal",19.082,0,"Orthogonal",42.263,0,-5,2.37223333333333,0,-8,3.55508333333333
"N53LC","111","Orth-Full","fall17","lab-synch","Female",21,"English","Fourth","US","NULL","NULL","NULL","NULL","NULL","NULL",12.2737666666667,"NULL","NULL","NULL","NULL","laboratory",-0.605660026248262,12.9230769230769,-0.229584141348847,0,0,0,0,-13,0,8.58373333333333,39.6172307692308,7.287,143.273,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",16.928,0,-1,"Orthogonal",143.273,0,"Orthogonal",28.393,0,"Orthogonal",49.322,0,-5,4.14538333333333,0,-8,4.43835
"N7DH0","111","Orth-Full","winter22","asynch","Male",20,"Mandarin","Second","China","I tried my best on each question","4","3","4","","",102.672216666667,"1.5","chrome","1920","969","online-replication",7.629329004329,-0.469079939668175,7.88235294117647,0,0,8,8,9,0.615384615384615,5.23366666666667,24.1553846153846,7.355,58.676,8,0,3,0,2,3,1,1,1,1,"Triangular",33.221,0,0.5,"Tversky",26.041,1,"Triangular",48.526,0,"?",22.808,2,3.5,1.4943,6,5.5,3.73936666666667
"N8G60","113","Tri-Sparse","spring18","lab-synch","Female",22,"English","Third","USA","NULL","NULL","NULL","NULL","NULL","NULL",8.5899,"NULL","NULL","NULL","NULL","laboratory",-0.139098401598402,4.74555860805861,-0.0950549450549451,0,0,0,0,-6.5,0,5.40191666666667,24.9319230769231,6.526,56.279,0,5,2,0,6,2,5,1,0,-1,"Orthogonal",11.336,0,-0.5,"?",56.279,0,"Orthogonal",37.651,0,"Tversky",36.393,0,-2.5,2.22125,0,-4,3.18066666666667
"N95FK","115","Orth-Grid","winter22","asynch","Female",19,"English","Second","United States","I tried my best on each question","3","4","3","","no",9.96885,"1.5","chrome","1297","733","online-replication",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,7.46101666666667,34.4354615384615,5.013,102.978,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",12.72,0,-0.5,"?",102.978,0,"Orthogonal",15.002,0,"Orthogonal",63.45,0,-4.5,3.2896,0,-8,4.17141666666667
"N9VVC","115","Orth-Grid","winter22","asynch","Female",21,"X-Other","Fourth","United States","I tried my best on each question","3","2","4","","",8.62921666666667,"1","chrome","1601","876","online-replication",-0.652250935339171,11.2087912087912,-0.664350355526826,0,0,0,0,-12.5,0,5.20983333333333,24.0453846153846,5.47,45.948,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",13.903,0,-0.5,"?",34.502,0,"Orthogonal",12.26,0,"Orthogonal",23.246,0,-4.5,2.12391666666667,0,-8,3.08591666666667
"NG0OK","115","Orth-Grid","winter22","asynch","Male",20,"English","Third","US","I tried my best on each question","3","2","3","","",8.43206666666667,"1","chrome","2560","1361","online-replication",-0.514750935339171,10.8605769230769,-0.723173884938591,0,0,0,0,-12,0,6.26835,28.9308461538462,7.349,74.938,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",9.553,0,-0.5,"?",25.794,0,"Orthogonal",17.975,0,"Orthogonal",55.85,0,-4.5,2.49501666666667,0,-7.5,3.77333333333333
"NKZHC","114","Orth-Sparse","summer22","asynch","Male",21,"English","Fourth","USA","I tried my best on each question","2","3","2","No comment.","No",12.9082833333333,"2","chrome","1440","821","online-replication",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,7.7184,35.6233846153846,7.145,124.233,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",29.483,0,-0.5,"?",124.233,0,"Orthogonal",13.26,0,"Orthogonal",73.213,0,-4.5,3.19833333333333,0,-8,4.52006666666667
"NMURJ","115","Orth-Grid","winter22","asynch","Male",20,"English","Second","United States of America","I tried my best on most questions","3","4","2","I was unsure about why the graph lines were placed the way they were (i.e. diagonal instead of vertical/horizontal), and it definitely made interpreting the graph more difficult.","No.",9.36256666666667,"1","chrome","1512","781","online-replication",-0.455927405927406,12,-0.0874272786037492,0,0,0,0,-12,0,6.2792,28.9809230769231,3.019,84.191,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",55.046,0,-1,"Orthogonal",59.461,0,"Orthogonal",9.053,0,"Orthogonal",29.338,0,-5,3.61096666666667,0,-7,2.66823333333333
"NN6JS","114","Orth-Sparse","winter22","asynch","Male",18,"English","First","United States","I tried my best on each question","2","5","2","n/a","n/a",10.61335,"1","chrome","1357","707","online-replication",-0.686017169105404,11.1939102564103,-0.313617754794225,0,0,0,0,-12,0,6.52663333333333,30.1229230769231,8.94,77.35,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",12.561,0,-1,"Orthogonal",67.997,0,"Orthogonal",18.677,0,"Orthogonal",31.856,0,-4.5,2.48758333333333,0,-7.5,4.03905
"NNGS8","115","Orth-Grid","summer22","asynch","Female",23,"Mandarin","Fourth","China","I tried my best on each question","3","3","3","I accidentally pressed the next button without reading the question ","",21.2056666666667,"1","chrome","1440","789","online-replication",0.89120144561321,8.60416666666667,1.18935843568197,0,0,1,1,-9,0.0769230769230769,11.0145833333333,50.8365384615385,9.986,152.391,1,9,0,0,3,0,2,1,0,-1,"Orthogonal",12.32,0,-1,"Orthogonal",152.391,0,"Orthogonal",26.516,0,"Orthogonal",125.656,0,-4,4.62663333333333,1,-5,6.38795
"NQHXO","115","Orth-Grid","summer22","asynch","Male",21,"Spanish","Third","U.S.A.","I tried my best on each question","3","5","1","","",23.5237333333333,"1","chrome","1920","1057","online-replication",0.418582397994163,11.7857142857143,-0.146250808015514,0,0,0,0,-11.5,0,9.2557,42.7186153846154,9.784,170.035,0,12,1,0,0,1,0,0,0,-1,"Orthogonal",41.547,0,-1,"Orthogonal",69.611,0,"Orthogonal",26.672,0,"Orthogonal",57.415,0,-5,5.15058333333333,0,-6.5,4.10511666666667
"NR0YH","115","Orth-Grid","summer22","asynch","Female",19,"Mandarin","First","China","I tried my best on most questions","5","1","1","","",5.81318333333333,"1.5","chrome","1440","821","online-replication",1.63708252531782,3.83172538246068,1.08886823960353,0,0,1,2,-3,0.153846153846154,3.25143333333333,15.0066153846154,5.484,34.546,2,3,1,0,7,1,5,2,0,-1,"Orthogonal",12.458,1,1,"Triangular",9.331,0,"frenzy",21.7,1,"Triangular",7.835,1,-0.5,1.07111666666667,1,-2.5,2.18031666666667
"NTBWZ","113","Tri-Sparse","winter22","asynch","Female",19,"English","Second","United States","I tried my best on each question","2","4","4","","NA",10.7905666666667,"1","chrome","1186","737","online-replication",-0.510584268672504,11.375,-0.208750808015514,0,0,0,0,-12,0,7.83303333333333,36.1524615384615,9.358,176.579,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",20.223,0,-1,"Orthogonal",176.579,0,"Orthogonal",19.891,0,"Orthogonal",41.553,0,-5,4.72753333333333,0,-7,3.1055
"NTFMX","111","Orth-Full","winter22","asynch","Male",19,"English","Second","United States","I tried my best on most questions","4","2","3","I only realized how to interpret the graph halfway through the study","no",18.4019833333333,"1","chrome","1536","754","online-replication",-0.764750935339171,10.5583333333333,0.787572721396251,0,0,0,0,-10.5,0,12.0933666666667,55.8155384615385,11.567,107.526,0,10,1,0,2,1,2,0,0,-1,"Orthogonal",27.845,0,-1,"Orthogonal",90.339,0,"Orthogonal",35.722,0,"Orthogonal",61.814,0,-5,4.44446666666667,0,-5.5,7.6489
"NU72U","114","Orth-Sparse","winter22","asynch","Male",20,"Arabic","Third","United States","I tried my best on each question","2","4","3","","",11.1333,"2","chrome","1536","754","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.40195,34.1628461538462,8.296,92.971,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",38.367,0,-1,"Orthogonal",64.055,0,"Orthogonal",28.433,0,"Orthogonal",35.022,0,-5,3.30178333333333,0,-8,4.10016666666667
"NUUUY","113","Tri-Sparse","winter22","asynch","Female",21,"Spanish","Third","United States","I tried my best on each question","2","4","3","","I have ADHD I dont know if it influenced the task though",17.4618,"1","chrome","2400","1211","online-replication",12.9230769230769,-0.62384184443008,8.08974358974359,0,0,12,12,12.5,0.923076923076923,7.91983333333333,36.5530769230769,10.858,87.348,12,0,1,0,0,1,0,0,0,0.5,"Tversky",35.672,1,1,"Triangular",37.229,1,"Triangular",87.348,1,"Triangular",19.993,4,4.5,3.19145,8,8,4.72838333333333
"NVGH4","113","Tri-Sparse","spring18","lab-synch","Female",20,"English","Second","United States","NULL","NULL","NULL","NULL","NULL","NULL",21.46755,"NULL","NULL","NULL","NULL","laboratory",11.6730769230769,-0.907175177763413,7.83216783216783,0,0,10,10,10.5,0.769230769230769,13.9407166666667,64.3417692307692,8.928,210.688,10,0,2,0,1,2,1,0,0,0.5,"Tversky",74.973,1,1,"Triangular",88.609,1,"Triangular",68.768,1,"Triangular",210.688,2,2.5,5.67061666666667,8,8,8.2701
"NZ5B4","115","Orth-Grid","winter22","asynch","Female",18,"Cantonese","First","USA","I tried my best on most questions","3","2","2","I accidentally skipped the last problem, but i meant to say ""i just look at 12pm on the bottom and trace upward"". ","",6.89841666666667,"2","chrome","1466","745","online-replication",0.988553113553114,5.85105311355311,1.1110347985348,0,0,2,2,-5.5,0.153846153846154,3.8931,17.9681538461538,7.634,40.812,2,7,1,0,3,1,2,1,0,-1,"Orthogonal",11.035,1,1,"Triangular",22.795,0,"Orthogonal",21.654,1,"Triangular",13.047,1,-2,1.54875,1,-3.5,2.34435
"O1OA5","111","Orth-Full","winter22","asynch","Male",21,"English","Fourth","United States","I tried my best on each question","2","3","5","I didn't understand how the graph worked completely until a few questions in","",9.41568333333333,"2.5","chrome","1920","937","online-replication",7.70164835164835,4.78092006033182,4.36996336996337,0,0,8,8,3,0.615384615384615,4.79075,22.1111538461538,5.654,77.202,8,5,0,0,0,0,0,0,0,-1,"Orthogonal",7.242,1,1,"Triangular",71.578,1,"Triangular",24.993,1,"Triangular",7.734,1,-3,2.95558333333333,7,6,1.83516666666667
"O1ULC","114","Orth-Sparse","winter22","asynch","Male",21,"Spanish","Third","United States","I tried my best on each question","2","5","4","Nothing much","No",20.0371,"2","chrome","1440","821","online-replication",13,-0.540508511096746,8.08974358974359,0,0,12,13,13,1,7.99193333333333,36.8858461538462,16.925,83.396,13,0,0,0,0,0,0,0,1,1,"Triangular",83.396,1,1,"Triangular",35.746,1,"Triangular",59.298,1,"Triangular",28.875,5,5,3.01073333333333,8,8,4.9812
"O22H1","113","Tri-Sparse","winter22","asynch","Female",20,"English","Third","United States","I tried my best on most questions","2","5","1","","",4.21043333333333,"1","chrome","1920","896","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,2.80823333333333,12.9610769230769,4.841,23.462,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",6.768,0,-1,"Orthogonal",21.84,0,"Orthogonal",14.666,0,"Orthogonal",18.098,0,-5,1.11605,0,-8,1.69218333333333
"O30BB","114","Orth-Sparse","winter22","asynch","Female",19,"English","Second","United States","I tried my best on each question","3","4","5","","No",9.02583333333333,"2","chrome","1440","789","online-replication",-0.452250935339171,10.3605769230769,-0.660673884938591,0,0,0,0,-12,0,5.91193333333333,27.2858461538462,6.265,85.527,0,11,0,0,2,0,2,0,0,-1,"Orthogonal",17.717,0,-0.5,"?",85.527,0,"Orthogonal",34.673,0,"Orthogonal",28.914,0,-4.5,2.43656666666667,0,-7.5,3.47536666666667
"O3FRB","113","Tri-Sparse","winter22","asynch","Female",21,"Korean","Third","Korea","I tried my best on each question","1","4","5","I accidently didn't press one thing on one question (don't remember the exact question, but it was asking what shift(s) were in the condition and I only pressed one) ","",5.74901666666667,"1","chrome","1438","687","online-replication",11.2794871794872,0.510086726998492,8.00641025641026,0,0,10,11,10,0.846153846153846,2.56215,11.8253076923077,6.568,26.078,11,0,0,0,2,0,2,0,0,-0.5,"?",26.078,1,1,"Triangular",10.685,1,"Triangular",18.135,1,"Triangular",10.452,4,3.5,1.0025,7,6.5,1.55965
"O6GWD","115","Orth-Grid","winter22","asynch","Male",22,"Mandarin","Fourth","China","I tried my best on each question","3","4","3","","",5.94166666666667,"2","chrome","1920","961","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,3.80285,17.5516153846154,4.596,43.712,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",19.874,0,-1,"Orthogonal",26.959,0,"Orthogonal",11.604,0,"Orthogonal",18.46,0,-5,1.59473333333333,0,-8,2.20811666666667
"O7C4V","113","Tri-Sparse","winter22","asynch","Female",22,"English","Fourth","USA","I tried my best on each question","4","2","2","","no",20.8619333333333,"2","chrome","1440","720","online-replication",8.33974358974359,0.816634346046111,6.44139194139194,0,0,8,8,5.5,0.615384615384615,11.0421666666667,50.9638461538462,9.767,129.421,8,2,1,0,2,1,2,0,0,-1,"Orthogonal",28.154,1,1,"Triangular",86.419,1,"Triangular",24.99,1,"Triangular",80.013,2,0.5,5.45365,6,5,5.58851666666667
"O8JYV","114","Orth-Sparse","winter22","asynch","Other-Not Listed",21,"English","Fourth","United States","I tried my best on most questions","5","1","3","","no",11.9086166666667,"1","chrome","1280","721","online-replication",-0.0656135531135531,7.63914835164835,-0.798278926955398,0,0,1,1,-8.5,0.0769230769230769,6.70563333333333,30.9490769230769,6.922,57.072,1,9,0,0,3,0,1,2,0,-1,"Orthogonal",21.631,1,1,"Triangular",55.642,0,"Orthogonal",20.169,0,"Orthogonal",28.092,1,-2,2.87486666666667,0,-6.5,3.83076666666667
